Data,Preço Médio,Emissor
2025-01-22,74.315608,14383310
2025-01-23,74.650358,14365203
2025-01-24,74.99553,14192261
2025-01-27,74.68423,14394654
2025-01-28,74.927767,14393142
2025-01-29,74.944081,14297819
2025-01-30,74.736996,14076701
2025-01-31,74.822528,14438735
2025-02-03,74.986503,14402257
2025-02-04,75.033571,14381341
2025-02-05,75.532049,14279111
2025-02-06,75.220864,14290919
2025-02-07,75.589701,14064825
2025-02-10,75.876944,14189592
2025-02-11,76.536664,14096038
2025-02-12,79.271215,13312380
2025-02-13,79.68484,13090871
2025-02-14,78.455419,13116746
2025-02-17,78.334675,13153001
2025-02-18,78.643928,13821465
2025-02-19,78.219533,13962549
2025-02-20,78.070085,13986387
2025-02-21,78.15026,14010883
2025-02-24,77.947238,14047313
2025-02-25,77.640113,14054700
2025-02-26,77.114874,13992643
2025-02-27,76.39388,13930715
2025-02-28,75.355051,13915789
2025-03-05,74.274441,14200605
2025-03-06,74.053228,14301342
2025-03-07,73.607945,14259160
2025-03-10,71.151187,14193939
2025-03-11,69.589014,14104356
2025-03-12,69.531707,13864467
2025-03-13,69.023597,13927217
2025-03-14,69.527394,13847682
2025-03-17,69.941844,13889703
2025-03-18,70.332976,14405043
2025-03-19,70.884648,14310733
2025-03-20,71.160213,14163665
2025-03-21,71.9947,13996703
2025-03-24,72.043694,14047973
2025-03-25,71.388699,14764271
2025-03-26,69.84595,14633087
2025-03-27,68.347007,14625084
2025-03-28,68.844696,14608819
2025-03-31,68.93834,14531449
2025-04-01,68.859177,14577777
2025-04-02,70.08473,14556624
2025-04-03,70.016965,14586672
2025-04-04,70.070179,14689798
2025-04-07,70.039887,14684186
2025-04-08,70.171749,14722496
2025-04-09,70.094795,14715829
2025-04-10,69.517499,14730153
2025-04-11,69.667952,14729430
2025-04-14,69.808515,14770601
2025-04-15,69.876024,14765107
2025-04-16,69.686703,14822794
2025-04-17,69.702843,14881500
2025-04-22,69.232417,15272448
2025-04-23,68.756319,15736323
2025-04-24,68.406542,15870765
2025-04-25,68.025853,15708491
2025-04-28,67.613662,15757004
2025-04-29,67.335371,15778395
2025-04-30,67.032545,15734336
2025-05-02,66.577794,15838823
2025-05-05,66.081447,15904200
2025-05-06,64.959064,15777683
2025-05-07,60.451345,15558530
2025-05-08,59.374639,15561326
2025-05-09,59.125408,15494172
2025-05-12,58.90172,15540172
2025-05-13,59.266845,15543785
2025-05-14,59.366263,15595393
2025-05-15,59.526136,15568584
2025-05-16,60.174921,15337680
2025-05-19,60.673187,15966102
2025-05-20,60.097072,15985763
2025-05-21,60.415607,16140109
2025-05-22,60.930893,16144141
2025-05-23,60.847119,16243295
2025-05-26,60.767769,16352892
2025-05-27,59.975037,16363336
2025-05-28,59.722606,16283372
2025-05-29,59.762987,16290574
2025-05-30,59.722537,16292224
2025-06-02,59.774811,16255690
2025-06-03,59.850066,16354535
2025-06-04,59.87776,16322152
2025-06-05,59.842045,16224718
2025-06-06,59.805206,16219308
2025-06-09,59.867252,16166404
2025-06-10,59.889192,16172618
2025-06-11,59.903878,16208003
2025-06-12,59.99255,16076964
2025-06-13,59.718791,15831673
2025-06-16,59.508124,15905447
2025-06-17,59.491507,16452008
2025-06-18,59.244598,16564254
2025-06-20,59.31309,16622558
2025-06-23,59.289926,16675546
2025-06-24,58.942918,16593477
2025-06-25,58.798012,16641529
2025-06-26,58.987704,16688451
2025-06-27,58.710308,16689109
2025-06-30,60.588365,16068330
2025-07-01,62.919233,15924306
2025-07-02,62.615366,15925179
2025-07-03,61.895561,16030501
2025-07-04,61.698869,15998877
2025-07-07,61.387977,16053818
2025-07-08,61.344816,16134569
2025-07-09,61.367674,16026525
2025-07-10,61.409448,15451392
2025-07-11,61.297305,15438201
2025-07-14,61.473616,15557857
2025-07-15,61.586123,15506704
2025-07-16,61.591184,15419851
2025-07-17,61.452131,15383442
2025-07-18,61.408279,15126078
2025-07-21,61.81184,14888600
2025-07-22,61.375504,15056596
2025-07-23,61.421158,15114840
2025-07-24,61.006475,15118081
2025-07-25,60.084868,15539882
2025-07-28,59.062944,15592884
2025-07-29,58.817776,15634184
2025-07-30,58.511049,15577825
2025-07-31,58.621967,15515820
2025-08-01,58.762821,15516736
2025-08-04,58.808037,15651822
2025-08-05,58.892495,15620163
2025-08-06,58.866484,15562651
2025-08-07,58.199257,15390588
2025-08-08,57.48758,15350632
2025-08-11,57.033903,15499563
2025-08-12,56.708589,15527736
2025-08-13,56.103734,15466290
2025-08-14,55.184669,15382465
2025-08-15,51.875823,15216308
2025-08-18,49.288989,15295698
2025-08-19,48.543652,15348873
2025-08-20,47.848595,15301326
2025-08-21,47.200858,15347927
2025-08-22,43.797904,15757598
2025-08-25,39.983352,15798611
2025-08-26,38.39871,15925562
2025-08-27,36.47076,16010809
2025-08-28,34.902005,16045949
2025-08-29,32.581544,16207247
2025-09-01,33.207413,16273805
2025-09-02,34.955965,16256463
2025-09-03,37.215639,16073209
2025-09-04,39.177326,15911108
2025-09-05,39.952941,15691063
2025-09-08,42.250277,15554423
2025-09-09,44.52684,15473052
2025-09-10,48.478154,15022549
2025-09-11,49.656524,14676026
2025-09-12,49.424092,14639053
2025-09-15,48.707468,14705766
2025-09-16,48.778217,14807043
2025-09-17,48.192629,14889038
2025-09-18,47.953434,14844615
2025-09-19,47.512762,14776810
2025-09-22,46.935395,14925338
2025-09-23,44.269025,15293255
2025-09-24,42.153132,15400448
2025-09-25,42.071318,15349849
2025-09-26,41.491135,15347295
2025-09-29,41.256567,15394154
2025-09-30,41.013489,15370887
2025-10-01,40.366233,15480227
2025-10-02,39.844005,15479127
2025-10-03,39.652206,15419152
2025-10-06,39.589561,15654702
2025-10-07,40.016731,15514025
2025-10-08,40.169291,15379536
2025-10-09,40.155429,15361987
2025-10-10,40.557014,15406776
2025-10-13,40.982095,15287631
2025-10-14,41.079867,15367040
2025-10-15,41.128239,15126345
2025-10-16,40.655292,15012847
2025-10-17,40.329157,15231492
2025-10-20,39.977443,15368854
2025-10-21,39.27108,15405587
2025-10-22,39.054028,15480679
2025-10-23,38.614017,15449388
2025-10-24,38.032679,15460476
2025-10-27,37.945733,15506127
2025-10-28,36.886366,16004642
2025-10-29,36.063479,15931126
2025-10-30,35.460536,15878721
2025-10-31,35.310751,15893225
2025-11-03,35.351214,15937632
2025-11-04,35.312855,15935380
2025-11-05,35.182725,15830532
2025-11-06,35.110948,15885757
2025-11-07,34.89165,15881547
2025-11-10,35.060152,15772844
2025-11-11,35.44594,15891147
2025-11-12,35.089864,15841741
2025-11-13,34.971831,15824642
2025-11-14,34.951489,15876429
2025-11-17,34.997524,15789127
2025-11-18,35.29765,15985432
2025-11-19,35.442574,15894545
2025-11-21,35.282511,16054263
2025-11-24,35.20966,16154915
2025-11-25,35.082231,16191934
2025-11-26,33.629291,15989168
2025-11-27,33.072537,15951932
2025-11-28,32.497655,15675245
2025-12-01,31.524415,15615970
2025-12-02,31.261061,15489427
2025-12-03,31.168706,15372098
2025-12-04,31.011393,15173780
2025-12-05,30.461406,15106577
2025-12-08,27.169287,15043190
2025-12-09,27.041583,14953494
2025-12-10,26.386429,14795593
2025-12-11,26.032833,14723240
2025-12-12,25.104286,14263203
2025-12-15,25.002514,14215681
2025-12-16,25.028922,14172011
2025-12-17,28.254596,14167375
2025-12-18,30.173846,14100070
2025-12-19,31.395544,13991988
2025-12-22,33.972443,13937650
2025-12-23,35.93671,13912347
2025-12-24,36.060318,13993776
2025-12-26,36.164301,13882051
2025-12-29,36.213825,13896530
2025-12-30,35.621804,13927634
2025-12-31,38.892959,13920823
2026-01-02,36.75398,13899748
2026-01-05,36.600642,13955943
2026-01-06,35.746522,14041137
2026-01-07,34.969817,14035531
2026-01-08,32.390628,14137034
2026-01-09,30.10452,14237385
2026-01-12,27.965915,14367783
2026-01-13,27.687411,14434868
2026-01-14,28.541062,14532165
2026-01-15,29.349361,14534586
2026-01-16,29.510505,14526749
2026-01-19,29.749783,15300375
2026-01-20,30.020601,14947619
2026-01-21,30.377823,14920245
2026-01-22,30.556441,15053803
2026-01-23,30.217221,14937076
2026-01-26,29.908708,15026042
2026-01-27,29.336877,15036843
2026-01-28,29.284482,15032851
2026-01-29,29.282837,15106782
2026-01-30,29.363981,15048673
2026-02-02,29.931611,15184837
2026-02-03,29.638014,15211710
2026-02-04,29.629402,15149132
2026-02-05,30.162992,14652695
2026-02-06,30.982076,14460591
2026-02-09,32.014589,14424445
2026-02-10,33.015161,13832867
2026-02-11,33.012754,13738950
2026-02-12,33.079296,13682978
2026-02-13,33.149106,13715103
2026-02-18,33.005053,13952712
2026-02-19,33.052305,14322465
2026-02-20,33.040886,14417130
2026-02-23,33.109842,14528083
2026-02-24,33.041249,14544552
2026-02-25,32.567446,14533824
2026-02-26,32.081077,14454528
2026-02-27,31.286262,14494911
2026-03-02,30.451132,14586022
2026-03-03,29.613544,14617681
2026-03-04,29.137466,14452630
2026-03-05,29.184002,14417412
2026-03-06,29.081964,14388809
2026-03-09,29.105195,14463821
2026-03-10,29.105304,14351320
2026-03-11,29.163915,14342474
2026-03-12,29.163651,14255062
2026-03-13,29.273292,14167895
2026-03-16,29.211532,14225456
2026-03-17,29.229871,14220499
2026-03-18,29.288634,14407030
2026-03-19,29.31144,14460287
2026-03-20,29.350868,14389067
2026-03-23,29.279555,14341395
2026-03-24,29.21743,14111441
2026-03-25,29.247531,13947865
2026-03-26,29.255346,13839195
2026-03-27,29.164226,13871104
2026-03-30,29.220101,13796625
2026-03-31,29.073735,13715956
2026-04-01,29.107973,13763612
2026-04-02,29.226373,13801149
2026-04-06,29.15424,13839712
2026-04-07,29.148937,13943512
2026-04-08,29.120235,13968144
2026-04-09,29.103626,13899266
2026-04-10,29.1208,13854187
2026-04-13,29.175163,13826363
2026-04-14,29.155514,13793320
2026-04-15,29.113735,13666835
2026-04-16,29.112611,13573128
2026-04-17,29.126017,14190125
2026-04-20,29.098345,14177967
2026-04-22,29.104883,14138433
2026-04-23,29.038475,13949847
2026-04-24,29.083342,13803536
2026-04-27,29.090586,13814018
2026-04-28,29.138233,13814203
2026-04-29,29.142603,13853602
2026-04-30,29.103053,13743792
2026-05-04,29.178102,13829029
2026-05-05,29.122054,13883882
2026-05-06,29.101124,13806434
2026-05-07,29.094924,13680257
2026-05-08,29.074544,13688022
