,Data,Preço Médio,Emissor
1345,2024-01-03,105.675353,8973454.0
1346,2024-01-04,105.03169,8950694.0
1347,2024-01-05,105.523795,8984324.0
1348,2024-01-06,105.523795,8984324.0
1349,2024-01-07,105.523795,8984324.0
1350,2024-01-08,105.761098,8996576.0
1351,2024-01-09,106.947558,9073284.0
1352,2024-01-10,107.102077,9033552.0
1353,2024-01-11,108.024797,8900806.0
1354,2024-01-12,110.282072,8565932.0
1355,2024-01-13,110.282072,8565932.0
1356,2024-01-14,110.282072,8565932.0
1357,2024-01-15,112.490118,8493483.0
1358,2024-01-16,115.268605,8381027.0
1359,2024-01-17,116.181878,8653105.0
1360,2024-01-18,116.920333,8880308.0
1361,2024-01-19,116.773619,8945059.0
1362,2024-01-20,116.773619,8945059.0
1363,2024-01-21,116.773619,8945059.0
1364,2024-01-22,115.592836,9029183.0
1365,2024-01-23,114.410693,9194055.0
1366,2024-01-24,113.674031,9165361.0
1367,2024-01-25,112.789543,9210777.0
1368,2024-01-26,113.047602,9228650.0
1369,2024-01-27,113.047602,9228650.0
1370,2024-01-28,113.047602,9228650.0
1371,2024-01-29,112.499004,9141664.0
1372,2024-01-30,111.390877,9057685.0
1373,2024-01-31,112.377274,8977691.0
1374,2024-02-01,111.852741,8939875.0
1375,2024-02-02,111.607931,8955746.0
1376,2024-02-03,111.607931,8955746.0
1377,2024-02-04,111.607931,8955746.0
1378,2024-02-05,111.584362,8926973.0
1379,2024-02-06,112.161666,8966381.0
1380,2024-02-07,111.649819,8878744.0
1381,2024-02-08,111.794428,8973207.0
1382,2024-02-09,111.055973,8889036.0
1383,2024-02-10,111.055973,8889036.0
1384,2024-02-11,111.055973,8889036.0
1385,2024-02-12,111.055973,8889036.0
1386,2024-02-13,111.055973,8889036.0
1387,2024-02-14,110.328801,8919529.0
1388,2024-02-15,110.193517,9052528.0
1389,2024-02-16,110.011716,9037214.0
1390,2024-02-17,110.011716,9037214.0
1391,2024-02-18,110.011716,9037214.0
1392,2024-02-19,109.855559,9666404.0
1393,2024-02-20,108.635008,9571946.0
1394,2024-02-21,107.522167,9578393.0
1395,2024-02-22,105.018322,9631628.0
1396,2024-02-23,100.35501,9360199.0
1397,2024-02-24,100.35501,9360199.0
1398,2024-02-25,100.35501,9360199.0
1399,2024-02-26,100.148942,9149616.0
1400,2024-02-27,99.609846,9027768.0
1401,2024-02-28,99.826508,8874959.0
1402,2024-02-29,100.538983,8761117.0
1403,2024-03-01,100.436918,8805641.0
1404,2024-03-02,100.436918,8805641.0
1405,2024-03-03,100.436918,8805641.0
1406,2024-03-04,100.986528,8902589.0
1407,2024-03-05,100.510016,9018236.0
1408,2024-03-06,100.072196,9144604.0
1409,2024-03-07,99.929002,9051810.0
1410,2024-03-08,99.865841,9002608.0
1411,2024-03-09,99.865841,9002608.0
1412,2024-03-10,99.865841,9002608.0
1413,2024-03-11,98.677249,8994417.0
1414,2024-03-12,99.502484,9124505.0
1415,2024-03-13,98.4047,9093762.0
1416,2024-03-14,97.663946,8986712.0
1417,2024-03-15,96.944798,8926944.0
1418,2024-03-16,96.944798,8926944.0
1419,2024-03-17,96.944798,8926944.0
1420,2024-03-18,96.178117,9420200.0
1421,2024-03-19,95.314374,9573353.0
1422,2024-03-20,94.658443,9499736.0
1423,2024-03-21,95.507556,9526700.0
1424,2024-03-22,99.096724,9621758.0
1425,2024-03-23,99.096724,9621758.0
1426,2024-03-24,99.096724,9621758.0
1427,2024-03-25,96.427767,9750213.0
1428,2024-03-26,98.018242,9784940.0
1429,2024-03-27,97.89516,9843637.0
1430,2024-03-28,101.685898,9498384.0
1431,2024-03-29,101.685898,9498384.0
1432,2024-03-30,101.685898,9498384.0
1433,2024-03-31,101.685898,9498384.0
1434,2024-04-01,96.004956,9602381.0
1435,2024-04-02,96.716281,9678826.0
1436,2024-04-03,97.519793,9663193.0
1437,2024-04-04,98.124363,9646286.0
1438,2024-04-05,99.045932,9558979.0
1439,2024-04-06,99.045932,9558979.0
1440,2024-04-07,99.045932,9558979.0
1441,2024-04-08,100.265951,9399957.0
1442,2024-04-09,101.088872,9448780.0
1443,2024-04-10,100.49701,9464103.0
1444,2024-04-11,100.583565,9584659.0
1445,2024-04-12,100.066032,9570357.0
1446,2024-04-13,100.066032,9570357.0
1447,2024-04-14,100.066032,9570357.0
1448,2024-04-15,99.96702,9670966.0
1449,2024-04-16,99.705234,9825817.0
1450,2024-04-17,99.55534,10391268.0
1451,2024-04-18,99.608251,10502310.0
1452,2024-04-19,99.311811,10502280.0
1453,2024-04-20,99.311811,10502280.0
1454,2024-04-21,99.311811,10502280.0
1455,2024-04-22,99.445445,10619937.0
1456,2024-04-23,99.110937,10665961.0
1457,2024-04-24,97.502691,10625077.0
1458,2024-04-25,94.725706,10465066.0
1459,2024-04-26,93.887522,10488583.0
1460,2024-04-27,93.887522,10488583.0
1461,2024-04-28,93.887522,10488583.0
1462,2024-04-29,95.064368,10385551.0
1463,2024-04-30,98.617608,10412467.0
1464,2024-05-01,98.617608,10412467.0
1465,2024-05-02,97.643166,10471392.0
1466,2024-05-03,95.607593,10486594.0
1467,2024-05-04,95.607593,10486594.0
1468,2024-05-05,95.607593,10486594.0
1469,2024-05-06,95.936096,10524277.0
1470,2024-05-07,95.725297,10532245.0
1471,2024-05-08,96.004059,10534899.0
1472,2024-05-09,95.063756,10429306.0
1473,2024-05-10,95.335533,10396736.0
1474,2024-05-11,95.335533,10396736.0
1475,2024-05-12,95.335533,10396736.0
1476,2024-05-13,95.150609,10419782.0
1477,2024-05-14,94.657828,10520988.0
1478,2024-05-15,94.760423,10474287.0
1479,2024-05-16,94.059766,10474754.0
1480,2024-05-17,92.800695,11056490.0
1481,2024-05-18,92.800695,11056490.0
1482,2024-05-19,92.800695,11056490.0
1483,2024-05-20,91.997543,11157929.0
1484,2024-05-21,90.638321,11312822.0
1485,2024-05-22,88.758762,11292415.0
1486,2024-05-23,87.307173,11211364.0
1487,2024-05-24,85.295498,11195867.0
1488,2024-05-25,85.295498,11195867.0
1489,2024-05-26,85.295498,11195867.0
1490,2024-05-27,84.250709,11282082.0
1491,2024-05-28,83.559301,11330388.0
1492,2024-05-29,82.665681,11322693.0
1493,2024-05-30,82.665681,11322693.0
1494,2024-05-31,81.978998,11081583.0
1495,2024-06-01,81.978998,11081583.0
1496,2024-06-02,81.978998,11081583.0
1497,2024-06-03,80.568957,11106143.0
1498,2024-06-04,79.997285,11227945.0
1499,2024-06-05,78.309599,11319686.0
1500,2024-06-06,70.682749,11290029.0
1501,2024-06-07,65.821107,11184248.0
1502,2024-06-08,65.821107,11184248.0
1503,2024-06-09,65.821107,11184248.0
1504,2024-06-10,73.556859,10753298.0
1505,2024-06-11,78.886789,10895876.0
1506,2024-06-12,81.239465,10752744.0
1507,2024-06-13,82.722346,10687585.0
1508,2024-06-14,83.943221,10730827.0
1509,2024-06-15,83.943221,10730827.0
1510,2024-06-16,83.943221,10730827.0
1511,2024-06-17,83.888225,10897120.0
1512,2024-06-18,83.273527,11493382.0
1513,2024-06-19,83.126724,11562616.0
1514,2024-06-20,82.995889,11637918.0
1515,2024-06-21,81.846851,11680262.0
1516,2024-06-22,81.846851,11680262.0
1517,2024-06-23,81.846851,11680262.0
1518,2024-06-24,81.239658,11799792.0
1519,2024-06-25,79.485423,11899662.0
1520,2024-06-26,78.048072,11937257.0
1521,2024-06-27,76.159338,11939186.0
1522,2024-06-28,76.239567,11853943.0
1523,2024-06-29,76.239567,11853943.0
1524,2024-06-30,76.239567,11853943.0
1525,2024-07-01,77.829638,11892182.0
1526,2024-07-02,79.250977,11975554.0
1527,2024-07-03,79.934547,11948488.0
1528,2024-07-04,77.569547,11982489.0
1529,2024-07-05,75.947039,12104185.0
1530,2024-07-06,75.947039,12104185.0
1531,2024-07-07,75.947039,12104185.0
1532,2024-07-08,76.395263,12134202.0
1533,2024-07-09,75.588946,12126851.0
1534,2024-07-10,75.317784,12075280.0
1535,2024-07-11,74.236742,12085641.0
1536,2024-07-12,73.400927,12076522.0
1537,2024-07-13,73.400927,12076522.0
1538,2024-07-14,73.400927,12076522.0
1539,2024-07-15,72.325467,12216705.0
1540,2024-07-16,69.840913,12211408.0
1541,2024-07-17,70.600999,12012025.0
1542,2024-07-18,71.686843,11918273.0
1543,2024-07-19,72.959128,11896453.0
1544,2024-07-20,72.959128,11896453.0
1545,2024-07-21,72.959128,11896453.0
1546,2024-07-22,75.027041,12229678.0
1547,2024-07-23,75.478561,12246399.0
1548,2024-07-24,76.12827,12299672.0
1549,2024-07-25,76.68501,12232661.0
1550,2024-07-26,77.687725,12214460.0
1551,2024-07-27,77.687725,12214460.0
1552,2024-07-28,77.687725,12214460.0
1553,2024-07-29,77.466712,12198643.0
1554,2024-07-30,77.383448,12188014.0
1555,2024-07-31,76.723577,12169733.0
1556,2024-08-01,75.476934,12164689.0
1557,2024-08-02,74.3798,12113729.0
1558,2024-08-03,74.3798,12113729.0
1559,2024-08-04,74.3798,12113729.0
1560,2024-08-05,73.761852,12336478.0
1561,2024-08-06,73.085693,12367485.0
1562,2024-08-07,72.214125,12433039.0
1563,2024-08-08,70.5011,12399710.0
1564,2024-08-09,70.397183,12207517.0
1565,2024-08-10,70.397183,12207517.0
1566,2024-08-11,70.397183,12207517.0
1567,2024-08-12,71.910688,12337447.0
1568,2024-08-13,71.817851,12451176.0
1569,2024-08-14,71.620589,12399810.0
1570,2024-08-15,72.243761,12157963.0
1571,2024-08-16,74.340756,12017244.0
1572,2024-08-17,74.340756,12017244.0
1573,2024-08-18,74.340756,12017244.0
1574,2024-08-19,75.022824,12171554.0
1575,2024-08-20,74.083606,12710741.0
1576,2024-08-21,74.047556,12799187.0
1577,2024-08-22,74.620575,12802022.0
1578,2024-08-23,74.514695,12691451.0
1579,2024-08-24,74.514695,12691451.0
1580,2024-08-25,74.514695,12691451.0
1581,2024-08-26,74.361128,12717976.0
1582,2024-08-27,74.178673,12544858.0
1583,2024-08-28,74.766208,12390169.0
1584,2024-08-29,74.765416,12270763.0
1585,2024-08-30,74.772296,12254264.0
1586,2024-08-31,74.772296,12254264.0
1587,2024-09-01,74.772296,12254264.0
1588,2024-09-02,74.832533,12219844.0
1589,2024-09-03,74.856049,12160521.0
1590,2024-09-04,75.040443,12120405.0
1591,2024-09-05,75.243842,11815197.0
1592,2024-09-06,76.84836,11713082.0
1593,2024-09-07,76.84836,11713082.0
1594,2024-09-08,76.84836,11713082.0
1595,2024-09-09,77.066465,11784206.0
1596,2024-09-10,77.72234,11716043.0
1597,2024-09-11,77.977491,11762728.0
1598,2024-09-12,78.060147,11752103.0
1599,2024-09-13,79.367032,11920049.0
1600,2024-09-14,79.367032,11920049.0
1601,2024-09-15,79.367032,11920049.0
1602,2024-09-16,80.671482,11954053.0
1603,2024-09-17,80.355368,12355985.0
1604,2024-09-18,80.840781,12252428.0
1605,2024-09-19,82.516973,12252191.0
1606,2024-09-20,82.951561,12322932.0
1607,2024-09-21,82.951561,12322932.0
1608,2024-09-22,82.951561,12322932.0
1609,2024-09-23,81.544118,12326816.0
1610,2024-09-24,80.233473,12493490.0
1611,2024-09-25,80.108539,12441231.0
1612,2024-09-26,79.937137,12401249.0
1613,2024-09-27,80.030963,12296255.0
1614,2024-09-28,80.030963,12296255.0
1615,2024-09-29,80.030963,12296255.0
1616,2024-09-30,79.541138,12305243.0
1617,2024-10-01,79.575396,12907820.0
1618,2024-10-02,79.99899,12771543.0
1619,2024-10-03,79.405049,12579427.0
1620,2024-10-04,78.168943,12557514.0
1621,2024-10-05,78.168943,12557514.0
1622,2024-10-06,78.168943,12557514.0
1623,2024-10-07,77.806942,12627469.0
1624,2024-10-08,78.048767,12717451.0
1625,2024-10-09,79.72714,12491228.0
1626,2024-10-10,80.469981,12102715.0
1627,2024-10-11,82.163236,11865855.0
1628,2024-10-12,82.163236,11865855.0
1629,2024-10-13,82.163236,11865855.0
1630,2024-10-14,84.313531,11909725.0
1631,2024-10-15,85.246862,11912140.0
1632,2024-10-16,85.354862,11649901.0
1633,2024-10-17,85.346353,11685081.0
1634,2024-10-18,85.957116,11632418.0
1635,2024-10-19,85.957116,11632418.0
1636,2024-10-20,85.957116,11632418.0
1637,2024-10-21,89.770574,11523563.0
1638,2024-10-22,90.796846,11827302.0
1639,2024-10-23,88.874535,11910123.0
1640,2024-10-24,87.114474,11937325.0
1641,2024-10-25,84.977377,11874046.0
1642,2024-10-26,84.977377,11874046.0
1643,2024-10-27,84.977377,11874046.0
1644,2024-10-28,84.424071,12033877.0
1645,2024-10-29,84.431475,12172454.0
1646,2024-10-30,82.199795,12266756.0
1647,2024-10-31,83.523963,12124437.0
1648,2024-11-01,86.343329,12029651.0
2009,2024-11-04,86.435252,12277751.0
2010,2024-11-05,85.010619,12308826.0
2011,2024-11-06,83.114204,12436673.0
2012,2024-11-07,82.497422,12473906.0
2013,2024-11-08,83.356127,12398049.0
2014,2024-11-11,83.771971,12370978.0
2015,2024-11-12,84.780725,12322908.0
2016,2024-11-13,84.212312,12208790.0
2017,2024-11-14,82.471549,12163095.0
2018,2024-11-18,82.00161,12262039.0
2019,2024-11-19,81.421052,12470256.0
2020,2024-11-21,80.369533,12539930.0
2021,2024-11-22,79.595536,12528326.0
2022,2024-11-25,79.86533,13006946.0
2023,2024-11-26,80.067017,13070883.0
2024,2024-11-27,79.971612,13091099.0
2025,2024-11-28,79.177595,13088601.0
2026,2024-11-29,81.418443,12593673.0
2027,2024-12-02,79.411442,12626110.0
2028,2024-12-03,79.272296,12745856.0
2029,2024-12-04,77.070798,12708850.0
2030,2024-12-05,75.966457,12752201.0
2031,2024-12-06,75.325486,12727223.0
2032,2024-12-09,74.664727,12871350.0
2033,2024-12-10,74.621513,13146470.0
2034,2024-12-11,74.237493,13074364.0
2035,2024-12-12,73.17998,13071184.0
2036,2024-12-13,68.808934,12623421.0
2037,2024-12-16,72.08417,12663995.0
2038,2024-12-17,71.032216,12846218.0
2039,2024-12-18,70.784847,13597363.0
2040,2024-12-19,72.378841,13334834.0
2041,2024-12-20,76.786472,13155174.0
2042,2024-12-23,74.554921,13194051.0
2043,2024-12-24,76.857561,13250938.0
2044,2024-12-26,76.438889,13244379.0
2045,2024-12-27,76.591037,13273532.0
2046,2024-12-30,76.859967,13295224.0
2047,2024-12-31,70.087293,13371851.0
2048,2025-01-02,71.131021,13403406.0
2049,2025-01-03,75.644253,13435754.0
2050,2025-01-06,77.484875,13467855.0
2051,2025-01-07,77.380754,13480747.0
2052,2025-01-08,76.260991,13675531.0
2053,2025-01-09,76.92848,13627432.0
2054,2025-01-10,77.500151,13642523.0
2055,2025-01-13,77.694361,13754194.0
2056,2025-01-14,77.687959,13887017.0
2057,2025-01-15,77.82108,13747600.0
2058,2025-01-16,77.555627,13724220.0
2059,2025-01-17,76.800134,13721461.0
2060,2025-01-20,76.551352,14165287.0
2061,2025-01-21,75.52484,14540547.0
2062,2025-01-22,74.315608,14383310.0
2063,2025-01-23,74.650358,14365203.0
2064,2025-01-24,74.99553,14192261.0
2065,2025-01-27,74.68423,14394654.0
2066,2025-01-28,74.927767,14393142.0
2067,2025-01-29,74.944081,14297819.0
2068,2025-01-30,74.736996,14076701.0
2069,2025-01-31,74.822528,14438735.0
2070,2025-02-03,74.986503,14402257.0
2071,2025-02-04,75.033571,14381341.0
2072,2025-02-05,75.532049,14279111.0
2073,2025-02-06,75.220864,14290919.0
2074,2025-02-07,75.589701,14064825.0
2075,2025-02-10,75.876944,14189592.0
2076,2025-02-11,76.536664,14096038.0
2077,2025-02-12,79.271215,13312380.0
2078,2025-02-13,79.68484,13090871.0
2079,2025-02-14,78.455419,13116746.0
2080,2025-02-17,78.334675,13153001.0
2081,2025-02-18,78.643928,13821465.0
2082,2025-02-19,78.219533,13962549.0
2083,2025-02-20,78.070085,13986387.0
2084,2025-02-21,78.15026,14010883.0
2085,2025-02-24,77.947238,14047313.0
2086,2025-02-25,77.640113,14054700.0
2087,2025-02-26,77.114874,13992643.0
2088,2025-02-27,76.39388,13930715.0
2089,2025-02-28,75.355051,13915789.0
2090,2025-03-05,74.274441,14200605.0
2091,2025-03-06,74.053228,14301342.0
2092,2025-03-07,73.607945,14259160.0
2093,2025-03-10,71.151187,14193939.0
2094,2025-03-11,69.589014,14104356.0
2095,2025-03-12,69.531707,13864467.0
2096,2025-03-13,69.023597,13927217.0
2097,2025-03-14,69.527394,13847682.0
2098,2025-03-17,69.941844,13889703.0
2099,2025-03-18,70.332976,14405043.0
2100,2025-03-19,70.884648,14310733.0
2101,2025-03-20,71.160213,14163665.0
2102,2025-03-21,71.9947,13996703.0
2103,2025-03-24,72.043694,14047973.0
2104,2025-03-25,71.388699,14764271.0
2105,2025-03-26,69.84595,14633087.0
2106,2025-03-27,68.347007,14625084.0
2107,2025-03-28,68.844696,14608819.0
2108,2025-03-31,68.93834,14531449.0
2109,2025-04-01,68.859177,14577777.0
2110,2025-04-02,70.08473,14556624.0
2111,2025-04-03,70.016965,14586672.0
2112,2025-04-04,70.070179,14689798.0
2113,2025-04-07,70.039887,14684186.0
2114,2025-04-08,70.171749,14722496.0
